Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
26,0,471,24,3,3,66,1,1,4,1,18,3,2,0,1,3,1,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,799,1,3,2,59,3,3,4,4,17,3,4,0,12,3,4,6,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,1034,18,1,1,86,3,3,3,5,11,3,4,0,28,3,2,2,2,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,1276,2,5,2,91,3,4,1,7,16,3,2,1,22,2,3,18,16,11,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,142,9,4,1,69,3,3,2,1,13,3,4,1,9,6,3,9,5,7,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,1,956,6,2,4,78,3,2,1,3,12,3,2,2,18,3,3,10,9,6,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,1474,11,4,4,60,4,2,3,8,12,3,4,0,6,2,3,4,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,1,535,24,3,4,38,3,1,4,0,13,3,3,2,3,3,3,2,2,2,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,1,1495,10,3,3,76,3,2,3,3,19,3,3,1,18,4,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,446,1,4,2,65,3,2,2,6,12,3,2,1,8,2,2,6,5,4,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,1245,18,4,4,58,2,5,3,1,17,3,3,1,31,5,3,31,9,0,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,1,691,23,3,2,89,4,1,4,1,11,3,2,2,6,3,3,6,5,1,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1,703,28,2,1,66,3,2,2,1,20,4,4,2,6,5,4,5,3,1,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,1,823,17,2,4,94,2,1,2,1,21,4,4,1,1,2,3,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,1246,3,3,1,99,3,5,2,1,11,3,3,1,32,2,3,32,5,10,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,622,13,1,2,40,3,1,3,1,11,3,3,0,7,1,3,7,4,0,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
24,0,1287,7,3,1,55,3,1,3,1,16,3,4,1,6,4,3,6,3,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0,448,12,4,2,74,2,1,1,1,18,3,3,1,1,2,4,1,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
34,1,254,1,2,2,83,2,1,4,1,13,3,4,1,6,3,3,6,5,1,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,1365,13,4,2,46,3,2,1,2,17,3,3,0,9,2,1,3,1,1,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,1,538,25,2,1,54,2,2,4,4,14,3,4,0,9,3,3,3,2,0,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,525,6,4,1,66,4,2,4,4,22,4,4,2,13,4,4,7,7,5,7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,1,798,6,4,1,66,2,1,3,0,12,3,3,2,6,5,2,5,3,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,1,558,2,3,4,75,3,2,3,4,11,3,3,1,17,3,2,3,0,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20,1,959,1,3,4,83,2,1,2,1,13,3,4,0,1,0,4,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,1,622,2,4,3,81,3,2,4,1,13,3,2,2,10,4,3,10,2,2,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,782,6,4,2,50,2,4,4,4,14,3,3,1,21,3,2,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,1,362,1,1,3,43,3,1,1,3,17,3,4,0,8,3,2,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43,1,1001,9,5,4,72,3,2,3,3,13,3,2,1,10,3,3,8,7,4,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1,1236,1,4,4,40,2,4,1,7,11,3,1,1,21,3,1,3,2,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,1112,1,4,1,50,2,2,3,4,11,3,2,0,10,1,4,2,2,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,204,14,3,3,31,3,1,3,1,18,3,4,2,8,3,3,8,2,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0,1420,2,1,3,85,3,1,1,0,11,3,2,1,5,3,3,4,3,0,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,1,1343,22,1,3,49,3,1,3,1,11,3,3,0,3,2,3,3,2,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
44,1,1315,3,4,4,35,3,5,4,4,12,3,1,1,26,2,4,2,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,604,6,1,1,69,3,1,3,0,20,4,4,0,3,3,3,2,2,2,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,1,1216,8,4,3,39,3,2,3,0,12,3,4,0,6,3,3,5,0,1,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,646,9,4,1,92,3,2,4,1,12,3,4,1,6,2,2,6,4,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,1,160,3,3,3,71,3,1,3,1,20,4,3,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,1,238,1,1,4,34,3,2,1,7,20,4,4,0,18,2,4,14,7,8,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,1397,1,5,2,42,3,1,4,1,12,3,4,1,10,4,2,10,9,8,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,0,306,26,4,1,100,3,2,1,2,14,3,4,2,5,4,3,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1,991,6,3,3,71,3,1,4,1,13,3,3,1,3,2,3,3,2,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,482,3,3,3,36,3,3,3,1,15,3,3,1,10,2,3,10,7,7,8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,1176,3,2,2,62,3,2,3,1,14,3,1,1,6,5,2,6,0,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,1,1017,6,4,2,82,1,2,4,1,13,3,2,0,17,3,3,17,11,11,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,1,1296,6,3,3,30,3,2,4,3,23,4,3,1,15,2,1,13,11,4,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,397,19,4,3,88,3,3,2,2,15,3,3,1,16,1,4,9,7,7,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,913,9,2,2,48,2,2,2,2,11,3,3,1,13,2,3,3,2,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,1115,3,4,1,54,2,1,4,0,13,3,4,0,5,0,3,4,2,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,0,1362,10,1,4,32,3,1,3,1,11,3,4,0,1,5,3,1,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,0,1076,3,3,1,70,3,1,1,1,11,3,1,0,10,3,3,10,8,9,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,1,727,3,3,3,41,2,1,3,1,18,3,3,2,1,3,3,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,1,885,4,3,1,58,4,1,1,2,16,3,1,1,5,3,4,3,2,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,1,810,8,3,4,57,4,2,2,0,22,4,3,1,4,4,3,3,2,1,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1,243,7,4,4,46,2,2,4,0,20,4,1,0,8,2,3,7,7,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,1,806,1,4,2,76,1,1,4,1,18,3,4,1,10,5,3,10,7,2,8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,1,817,2,1,2,56,4,2,2,3,12,3,4,0,12,3,3,2,2,2,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,1,1410,3,1,4,71,4,2,4,1,20,4,2,2,6,3,3,6,5,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,1,1225,10,2,4,80,4,1,4,3,17,3,1,0,4,2,3,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50,1,1207,28,1,4,74,4,1,3,1,11,3,3,3,20,3,3,20,8,3,8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,1442,9,3,4,46,2,3,2,1,14,3,2,0,9,3,4,8,7,7,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0,693,3,2,1,65,3,2,3,9,14,3,1,0,4,3,3,2,2,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,1,408,2,4,4,80,2,2,3,1,11,3,1,0,20,4,3,20,7,11,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1,929,10,3,4,55,3,2,4,1,12,3,4,0,10,2,2,10,7,0,8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,0,562,8,2,2,50,3,2,3,3,14,3,1,1,18,4,3,4,3,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1,827,1,4,2,33,4,2,4,0,13,3,3,0,10,4,2,9,7,1,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1,608,1,2,3,68,3,3,1,1,11,3,4,0,9,3,3,9,7,0,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,1,1018,3,2,3,39,3,3,4,3,15,3,4,0,10,6,3,7,7,7,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,1,703,14,4,4,42,3,2,1,2,12,3,4,0,20,2,3,7,7,1,7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1,580,5,4,4,48,2,3,1,5,21,4,3,1,20,2,3,18,13,1,12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,1,970,7,3,3,59,4,4,3,3,19,3,3,0,32,3,3,5,1,1,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,1,427,10,4,2,73,2,5,4,3,15,3,2,3,23,2,2,21,6,12,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1,1179,16,4,1,84,3,2,1,8,14,3,4,0,10,1,3,2,2,2,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1,294,10,2,4,32,3,3,1,1,21,4,3,2,9,4,2,9,7,1,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,314,1,3,4,59,2,5,3,1,12,3,2,1,22,3,3,22,7,2,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,316,8,4,4,54,3,1,2,7,15,3,4,1,4,2,3,2,2,2,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28,0,654,1,2,1,67,1,1,2,7,13,3,4,0,10,4,3,7,7,3,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,427,8,3,1,63,4,3,1,9,14,3,1,1,10,2,3,8,7,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,1,168,1,3,3,81,3,3,3,4,14,3,4,0,10,4,4,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1,381,24,3,1,49,1,1,3,2,14,3,3,0,9,5,3,5,2,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,1,217,3,3,4,49,3,4,3,9,12,3,4,2,28,2,2,22,2,11,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1,501,27,5,3,99,3,2,4,7,23,4,4,1,10,2,2,8,7,7,7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1,1396,10,3,3,99,3,1,3,1,11,3,3,0,1,6,3,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42,0,933,19,3,3,57,4,1,3,6,12,3,4,0,7,2,3,2,2,2,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,1,775,15,3,4,47,2,2,4,3,18,3,3,1,7,5,3,2,2,2,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1,970,8,2,2,96,3,2,3,3,11,3,4,0,10,2,3,5,1,4,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1,650,9,1,2,37,3,1,1,1,14,3,4,1,5,2,4,4,3,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,1,141,3,3,3,44,4,2,2,9,15,3,3,1,12,3,1,8,3,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,1,832,9,3,3,81,3,4,4,7,11,3,3,0,30,1,2,10,7,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,804,2,1,4,86,2,1,4,0,20,4,4,0,5,2,2,4,2,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1,975,7,3,4,55,2,2,1,8,19,3,1,0,9,2,1,7,6,0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1,1090,10,3,4,83,3,1,2,1,14,3,4,2,2,2,3,2,2,2,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,1,346,6,3,4,86,3,2,4,2,17,3,4,0,19,4,3,2,2,2,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,1225,2,4,4,61,3,2,1,2,11,3,1,1,16,2,4,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,430,24,4,1,80,3,2,4,1,15,3,4,2,10,2,3,10,8,4,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,268,2,5,4,92,3,1,3,6,13,3,2,1,6,0,1,1,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1,167,8,5,2,32,3,2,1,3,14,3,3,1,7,3,3,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,621,3,4,3,31,2,4,1,1,11,3,1,0,34,3,4,34,6,1,16,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0,527,1,4,4,63,3,1,4,1,13,3,3,0,10,2,2,10,9,7,8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,1,883,26,1,3,32,3,2,4,1,23,4,2,0,6,5,2,6,5,1,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,1,954,2,2,2,46,1,2,3,0,13,3,1,0,9,3,3,8,7,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23,1,310,10,1,1,79,4,1,3,1,18,3,4,0,2,3,3,2,2,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,0,719,27,2,2,77,4,2,3,4,12,3,4,0,8,2,3,5,4,1,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,304,2,3,4,60,3,2,4,1,22,4,3,0,6,5,3,6,5,1,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,0,725,2,3,4,78,3,5,1,5,13,3,4,1,24,2,3,5,2,1,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,1434,8,4,1,76,2,3,1,1,15,3,2,0,10,1,3,10,7,0,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1,715,19,4,4,41,3,1,4,0,18,3,1,1,5,3,3,4,3,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1,575,1,2,1,71,1,1,4,3,14,3,1,1,5,2,3,2,2,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
