Age,Attrition,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,TenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
38,1,1,3,80,3,3,1,0,13,3,1,12,5,11,2.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,1,1,3,70,2,1,6,0,20,4,0,0,0,2,2.75,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,0,19,2,36,2,1,1,1,18,3,3,0,0,0,2.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
40,1,10,4,67,2,3,2,0,12,3,1,0,0,0,1.75,0.09090909090909091,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1,1,3,52,2,2,1,0,12,3,0,7,0,7,2.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,1,6,3,59,3,1,2,1,13,3,0,13,2,17,2.75,0.9,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,2,4,79,3,1,4,0,21,4,0,8,3,9,3.0,0.6875,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0,21,3,37,2,1,1,1,13,3,0,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,0,4,3,84,3,1,1,0,19,3,0,0,0,0,1.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,12,3,41,3,2,0,1,11,3,2,7,8,5,3.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,9,4,35,3,1,8,1,14,3,1,1,0,0,3.25,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,1,3,4,93,3,2,1,0,12,3,1,7,6,3,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,3,1,51,2,3,1,1,11,3,1,7,3,7,2.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,1,1,3,42,2,2,0,0,14,3,0,0,1,4,2.5,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,0,1,4,46,2,3,5,0,11,3,0,1,11,7,2.0,0.8235294117647058,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,1,4,2,57,3,2,1,0,12,3,0,7,0,8,2.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,20,3,84,3,1,1,0,15,3,1,1,0,2,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35,1,18,3,86,3,2,1,0,16,3,0,2,1,0,2.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,1,1,2,70,3,4,2,0,15,3,1,8,7,8,3.0,0.34615384615384615,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,0,2,3,51,3,1,4,0,24,4,0,0,0,0,2.75,0.14285714285714285,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,1,2,2,45,3,4,6,0,13,3,1,13,15,2,3.25,0.7727272727272727,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,8,2,62,3,3,5,0,11,3,1,4,7,7,2.75,0.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1,10,3,85,3,2,1,1,13,3,0,3,1,3,3.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1,3,4,92,3,3,6,0,13,3,1,9,0,8,3.25,0.8333333333333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,1,2,5,41,4,3,0,0,18,3,0,7,0,7,2.75,0.8888888888888888,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,0,24,3,100,4,4,4,1,16,3,0,0,0,0,2.5,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,1,16,4,64,4,2,1,1,19,3,0,10,2,7,3.25,0.95,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,8,4,84,3,2,4,0,13,3,2,7,0,7,3.0,0.5833333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,0,9,2,46,2,1,0,1,22,4,0,2,1,2,2.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,1,17,3,38,3,4,1,0,11,3,0,8,6,0,3.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,0,10,3,92,2,1,6,1,20,4,0,0,0,0,2.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,1,13,1,53,3,1,3,0,18,3,0,2,0,2,2.5,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,1,1,4,91,3,1,3,0,14,3,2,3,0,2,3.75,0.625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1,1,2,66,3,4,9,0,22,4,1,4,1,3,3.25,0.15625,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1,1,4,84,4,2,1,1,13,3,1,5,1,2,2.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,9,3,64,3,5,2,0,17,3,1,16,0,11,2.5,0.8571428571428571,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,1,16,4,37,3,1,9,0,14,3,1,2,2,2,2.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,1,23,2,42,3,2,1,1,15,3,1,8,0,8,2.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,1,4,2,83,3,2,1,1,17,3,0,0,0,7,3.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,0,22,3,48,3,1,4,1,11,3,0,2,0,1,2.25,0.7142857142857143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,1,24,3,95,3,4,3,1,18,3,1,11,1,5,3.5,0.5454545454545454,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,10,1,66,3,1,0,0,17,3,1,1,0,2,2.5,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,1,7,2,75,3,3,6,0,13,3,1,7,0,7,3.0,0.6153846153846154,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1,17,1,41,2,2,1,0,15,3,2,2,3,2,3.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,14,4,39,2,1,1,1,24,4,1,2,0,2,2.5,0.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,1,1,96,3,2,1,0,12,3,1,3,0,3,2.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18,1,5,2,73,3,1,1,0,15,3,0,0,0,0,3.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54,1,17,3,56,3,3,8,0,11,3,1,7,0,8,3.0,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1,25,4,57,3,3,1,1,11,3,1,10,10,1,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,8,2,73,4,3,0,1,12,3,3,7,1,7,2.0,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,0,11,3,98,2,1,1,1,15,3,0,0,0,0,2.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,0,5,3,60,3,1,0,0,17,3,0,2,1,2,2.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,2,2,32,4,2,1,0,12,3,0,7,1,3,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,8,1,94,1,1,1,0,15,3,1,3,1,1,1.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,1,6,3,97,2,2,2,0,13,3,0,2,2,2,2.75,0.10526315789473684,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,1,4,4,78,2,3,7,0,14,3,0,11,4,8,2.75,0.5555555555555556,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,7,2,42,3,2,6,0,14,3,0,2,2,1,3.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,1,1,65,2,4,1,0,16,3,1,6,11,8,3.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1,2,4,47,3,2,0,0,18,3,1,2,2,2,2.5,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,1,10,3,45,3,1,1,0,20,4,1,2,1,2,2.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,5,2,90,3,5,6,0,13,3,0,0,0,0,3.25,0.047619047619047616,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,9,3,64,3,1,4,0,18,3,0,0,0,0,2.5,0.125,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,1,2,3,69,2,4,3,1,13,3,0,3,4,3,2.75,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37,0,11,2,61,1,2,5,0,15,3,0,0,0,0,1.25,0.06666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,1,18,4,62,3,2,3,1,14,3,2,7,6,7,3.0,0.47058823529411764,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,7,1,55,1,5,1,0,22,4,2,16,5,10,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,1,3,4,42,3,2,8,1,12,3,0,0,0,0,3.0,0.05263157894736842,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,0,29,2,79,1,2,8,0,18,3,0,2,2,2,2.5,0.2857142857142857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,0,2,1,57,1,5,1,0,15,3,1,14,6,9,3.0,0.9696969696969697,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,28,3,53,4,4,3,1,18,3,1,11,11,11,3.5,0.5217391304347826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50,1,1,3,95,3,2,0,0,12,3,1,7,0,13,2.75,0.9473684210526315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,0,16,4,43,4,1,1,0,16,3,0,13,15,14,2.5,0.9444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,22,3,82,3,3,1,1,13,3,0,6,2,8,2.75,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,1,8,1,88,2,1,0,0,19,3,0,2,2,2,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
45,1,11,2,90,3,4,3,0,13,3,1,3,1,1,3.5,0.34615384615384615,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,1,29,4,69,3,1,9,0,12,3,0,7,7,7,3.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,1,4,75,4,2,0,0,11,3,1,1,0,9,3.0,0.9375,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,1,1,2,66,3,3,3,1,14,3,1,4,0,4,2.5,0.42857142857142855,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,1,24,4,36,3,1,1,0,16,3,0,3,0,4,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,1,2,3,38,2,3,2,0,12,3,1,7,6,12,2.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,0,15,3,81,3,2,7,0,14,3,1,0,0,0,2.0,0.1111111111111111,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,2,3,57,3,1,6,1,14,3,1,2,1,2,1.75,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1,10,4,87,3,1,1,1,19,3,1,1,0,0,3.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28,1,10,1,74,3,1,1,0,22,4,0,0,0,0,2.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
38,1,3,4,44,3,1,3,0,16,3,1,2,2,2,2.5,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,1,2,4,62,3,5,2,1,11,3,1,1,7,7,2.75,0.27586206896551724,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,1,3,3,35,3,2,3,0,15,3,0,3,0,1,2.25,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,26,3,74,3,2,1,0,14,3,1,7,7,5,2.0,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1,1,1,66,2,1,1,0,13,3,2,3,1,3,2.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,1,1,4,40,3,5,9,0,17,3,2,2,2,2,3.75,0.08695652173913043,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,1,2,4,41,2,3,6,0,11,3,1,4,7,0,2.75,0.6923076923076923,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
56,1,9,3,63,3,1,2,0,19,3,1,4,0,3,2.25,0.2777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,1,12,5,51,2,3,0,0,11,3,0,8,7,8,3.0,0.9333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1,2,1,40,2,4,7,0,15,3,0,7,6,2,2.5,0.2903225806451613,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,1,25,3,79,2,3,5,0,13,3,1,0,0,0,3.25,0.05555555555555555,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,0,9,3,54,3,1,1,1,14,3,0,2,0,2,3.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21,0,10,3,36,2,1,1,0,13,3,0,0,1,0,1.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,8,4,74,2,2,8,1,23,4,3,13,1,7,2.25,0.8421052631578947,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,0,4,4,34,3,1,9,1,12,3,3,0,2,7,2.75,0.5555555555555556,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,0,24,2,72,2,3,1,0,12,3,0,7,1,9,1.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,1,2,59,2,1,1,0,16,3,2,3,1,3,1.5,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,1,20,3,85,3,2,0,0,15,3,1,2,0,2,2.25,0.8571428571428571,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,1,7,2,43,4,1,1,0,13,3,0,6,0,8,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1,17,1,65,2,3,0,0,18,3,1,9,1,9,2.25,0.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,20,4,61,3,3,4,0,20,4,1,10,11,1,3.0,0.7857142857142857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1,8,5,87,1,1,1,0,19,3,3,2,1,2,2.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,1,2,1,65,3,3,3,0,18,3,1,2,1,2,2.75,0.13043478260869565,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28,1,10,3,59,3,2,3,0,13,3,0,7,1,7,3.5,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44,0,1,2,91,2,3,9,0,14,3,1,6,3,6,2.5,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,5,3,34,2,3,4,0,15,3,1,2,1,2,3.5,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,4,3,86,3,3,0,1,22,4,0,7,4,7,2.25,0.8888888888888888,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,0,29,4,54,2,2,1,0,22,4,0,7,3,8,2.25,0.9285714285714286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,1,15,2,50,3,1,1,0,16,3,1,2,2,2,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,3,1,45,3,2,0,0,17,3,0,2,0,4,2.5,0.8571428571428571,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,10,4,88,2,2,2,1,14,3,3,0,0,0,3.5,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,0,4,1,32,3,1,1,1,15,3,1,7,5,6,3.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,0,21,3,37,3,1,1,0,20,4,1,1,0,0,2.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,25,3,55,2,1,4,1,20,4,0,2,2,2,2.0,0.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,1,2,2,35,3,4,0,0,17,3,1,6,13,7,3.0,0.9565217391304348,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,0,1,3,45,2,1,1,0,15,3,2,0,0,0,1.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,1,4,81,3,2,3,1,14,3,0,0,0,0,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1,7,3,30,3,2,0,0,17,3,1,2,0,2,3.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1,3,4,40,2,1,3,0,17,3,3,0,0,0,3.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48,1,1,4,35,4,4,2,0,22,4,0,4,2,1,2.5,0.18518518518518517,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1,9,4,65,2,2,1,0,13,3,1,10,4,12,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,1,7,4,87,3,3,7,0,19,3,0,6,4,0,2.75,0.4444444444444444,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,1,10,4,73,2,3,0,1,14,3,2,7,2,7,2.75,0.8888888888888888,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1,28,4,93,3,1,4,0,22,4,1,5,1,7,2.75,0.6363636363636364,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,1,3,3,93,3,3,0,0,17,3,3,7,1,7,2.5,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1,3,1,52,3,4,3,0,12,3,1,9,4,9,2.75,0.5217391304347826,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,2,2,32,3,3,7,0,16,3,0,0,0,0,3.0,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,1,27,3,83,3,3,8,0,11,3,1,7,0,1,2.5,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,2,3,84,3,4,7,0,11,3,3,7,11,5,3.0,0.8571428571428571,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1,14,3,44,2,5,1,0,14,3,0,7,4,9,2.75,0.9523809523809523,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21,1,1,1,70,2,1,1,1,11,3,0,2,2,2,3.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39,1,9,3,70,3,2,9,0,15,3,0,4,0,3,2.5,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
